,id,release_date,movie,production_budget,domestic_gross,worldwide_gross,return_on_investment,year,movie_id,primary_title,original_title,runtime_minutes,genres,averagerating,numvotes,runtime,Horror
863,82,2012-11-30,Killing Them Softly,15000000,14945541,39238443,2.6158962,2012,tt1764234,Killing Them Softly,Killing Them Softly,97.0,"Crime,Thriller",6.2,124086,sweet spot,False
864,84,2011-08-19,One Day,15000000,13843771,59168692,3.9445794666666667,2011,tt1563738,One Day,One Day,107.0,"Drama,Romance",7.0,128094,sweet spot,False
865,90,2017-01-20,The Founder,15000000,12786053,24403192,1.6268794666666666,2017,tt2262282,The Founder,Der Gründer,108.0,"Comedy,Sci-Fi",5.9,33,sweet spot,False
866,6,2016-09-23,Queen of Katwe,15000000,8874389,10055481,0.6703654,2016,tt4341582,Queen of Katwe,Queen of Katwe,124.0,"Biography,Drama,Sport",7.4,13039,over,False
867,13,2013-01-04,Promised Land,15000000,7597898,12394562,0.8263041333333333,2013,tt2091473,Promised Land,Promised Land,106.0,Drama,6.6,34659,sweet spot,False
868,15,2018-06-08,Hotel Artemis,15000000,6708137,12758799,0.8505866,2018,tt5834262,Hotel Artemis,Hotel Artemis,94.0,"Action,Drama,Sci-Fi",6.1,30586,sweet spot,False
869,25,2015-10-30,Scouts Guide to the Zombie Apocalypse,15000000,3703046,15554855,1.0369903333333332,2015,tt1727776,Scouts Guide to the Zombie Apocalypse,Scouts Guide to the Zombie Apocalypse,93.0,"Action,Comedy,Horror",6.3,40479,under,True
870,28,2015-10-23,Rock the Kasbah,15000000,3020665,3386153,0.22574353333333333,2015,tt3164256,Rock the Kasbah,Rock the Kasbah,106.0,"Comedy,Music,War",5.5,9587,sweet spot,False
871,30,2016-09-09,The Disappointments Room,15000000,2423467,3503761,0.23358406666666667,2016,tt2364897,The Disappointments Room,The Disappointments Room,85.0,"Drama,Horror,Thriller",3.9,8167,under,True
872,35,2017-02-03,The Comedian,15000000,1658706,1658706,0.1105804,2017,tt1656194,The Comedian,The Comedian,79.0,"Drama,Romance",5.5,328,under,False
873,42,2013-04-26,The Reluctant Fundamentalist,15000000,528731,528731,0.03524873333333333,2013,tt2032557,The Reluctant Fundamentalist,The Reluctant Fundamentalist,130.0,"Drama,Thriller",6.9,12511,over,False
874,50,2013-09-06,Winnie Mandela,15000000,61847,61847,0.004123133333333333,2013,tt1551641,Winnie Mandela,Winnie,104.0,"Biography,Drama,History",6.0,695,sweet spot,False
875,51,2011-11-04,The Son of No One,15000000,30680,1148578,0.07657186666666667,2011,tt1535612,The Son of No One,The Son of No One,90.0,"Action,Crime,Drama",5.1,15743,under,False
876,54,2013-12-06,Khumba,15000000,0,20898221,1.3932147333333333,2013,tt1487931,Khumba,Khumba,85.0,"Adventure,Animation,Family",5.7,4984,under,False
877,55,2015-05-05,A Few Best Men,15000000,0,17224539,1.1483026,2015,tt1640711,A Few Best Men,A Few Best Men,97.0,"Comedy,Romance",5.7,12069,sweet spot,False
878,61,2017-02-17,In Dubious Battle,15000000,0,214182,0.0142788,2017,tt4411618,In Dubious Battle,In Dubious Battle,110.0,Drama,6.1,3189,sweet spot,False
879,62,2015-09-01,Broken Horses,15000000,0,3471,0.0002314,2015,tt2503954,Broken Horses,Broken Horses,101.0,"Action,Crime,Drama",5.7,1957,sweet spot,False
880,64,2019-08-14,Blinded by the Light,15000000,0,0,0.0,2019,tt8266310,Blinded by the Light,Blinded by the Light,117.0,"Biography,Comedy,Drama",6.2,173,over,False
881,66,2015-07-01,Magic Mike XXL,14500000,66013057,123660597,8.52831703448276,2015,tt2268016,Magic Mike XXL,Magic Mike XXL,115.0,"Comedy,Drama,Music",5.6,48497,sweet spot,False
882,69,2015-06-05,Freedom,14500000,0,872757,0.06019013793103448,2015,tt2028482,Freedom,Freedom,88.0,Documentary,7.0,24,under,False
883,81,2012-08-31,The Possession,14000000,49130588,82925064,5.9232188571428575,2012,tt0431021,The Possession,The Possession,92.0,"Horror,Mystery,Thriller",5.9,53649,under,True
884,90,2012-01-13,The Iron Lady,14000000,29959436,115592104,8.256578857142857,2012,tt1007029,The Iron Lady,The Iron Lady,105.0,"Biography,Drama",6.4,96066,sweet spot,False
885,7,2015-02-20,Hot Tub Time Machine 2,14000000,12314651,12826644,0.9161888571428571,2015,tt2637294,Hot Tub Time Machine 2,Hot Tub Time Machine 2,93.0,"Comedy,Mystery,Sci-Fi",5.1,34444,under,False
886,10,2012-10-26,Fun Size,14000000,9409538,11166615,0.7976153571428571,2012,tt1663143,Fun Size,Fun Size,86.0,"Adventure,Comedy",5.4,12926,under,False
887,16,2015-10-23,Suffragette,14000000,4702420,34044909,2.431779214285714,2015,tt3077214,Suffragette,Suffragette,106.0,"Biography,Drama,History",6.9,34306,sweet spot,False
888,18,2014-12-19,Mr. Turner,14000000,3958546,25187026,1.7990732857142857,2014,tt2473794,Mr. Turner,Mr. Turner,150.0,"Biography,Drama,History",6.8,22661,over,False
889,27,2011-09-30,Margaret,14000000,47185,623292,0.04452085714285714,2011,tt0466893,Margaret,Margaret,150.0,Drama,6.5,14708,over,False
890,28,2016-11-01,Reign of Assassins,14000000,0,11354230,0.8110164285714285,2016,tt1460743,Reign of Assassins,Jian yu,117.0,"Action,Adventure",6.9,6990,over,False
891,36,2012-10-12,Seven Psychopaths,13500000,15024049,33035736,2.4470915555555557,2012,tt1931533,Seven Psychopaths,Seven Psychopaths,110.0,"Comedy,Crime",7.2,223493,sweet spot,False
892,41,2011-04-01,The Last Godfather,13400000,164247,164247,0.012257238805970148,2011,tt1584131,The Last Godfather,The Last Godfather,100.0,"Comedy,Crime,Romance",3.7,1071,sweet spot,False
893,42,2014-04-04,Under the Skin,13300000,2614251,7229933,0.543603984962406,2014,tt1441395,Under the Skin,Under the Skin,108.0,"Drama,Horror,Sci-Fi",6.3,113196,sweet spot,True
894,44,2014-09-12,No Good Deed,13200000,52543632,54323210,4.115394696969697,2014,tt2011159,No Good Deed,No Good Deed,84.0,"Action,Crime,Drama",5.6,16045,under,False
895,48,2011-02-11,Justin Bieber: Never Say Never,13000000,73013910,99034125,7.618009615384615,2011,tt1702443,Justin Bieber: Never Say Never,Justin Bieber: Never Say Never,105.0,"Documentary,Music",1.6,74978,sweet spot,False
896,49,2018-07-04,The First Purge,13000000,69488745,136617305,10.509023461538462,2018,tt6133466,The First Purge,The First Purge,98.0,"Action,Horror,Sci-Fi",5.1,41741,sweet spot,True
897,50,2016-03-16,Miracles from Heaven,13000000,61705123,73798736,5.6768258461538466,2016,tt4257926,Miracles from Heaven,Miracles from Heaven,109.0,"Biography,Drama,Family",7.1,17734,sweet spot,False
898,54,2016-06-24,The Shallows,13000000,55121623,118763442,9.135649384615384,2016,tt4052882,The Shallows,The Shallows,86.0,"Drama,Horror,Thriller",6.3,106927,under,True
899,58,2014-02-14,About Last Night,13000000,48637684,50445860,3.880450769230769,2014,tt1826590,About Last Night,About Last Night,100.0,"Comedy,Romance",6.1,21078,sweet spot,False
900,61,2014-10-10,St. Vincent,13000000,44137712,54837234,4.218248769230769,2014,tt2170593,St. Vincent,St. Vincent,102.0,"Comedy,Drama",7.3,89372,sweet spot,False
901,62,2014-07-02,Earth to Echo,13000000,38934842,42174545,3.2441957692307692,2014,tt2183034,Earth to Echo,Earth to Echo,91.0,"Adventure,Family,Sci-Fi",5.8,17627,under,False
902,72,2015-04-10,Ex Machina,13000000,25440971,38358392,2.9506455384615387,2015,tt0470752,Ex Machina,Ex Machina,108.0,"Drama,Mystery,Sci-Fi",7.7,424542,sweet spot,False
903,75,2016-03-11,Eye in the Sky,13000000,18704596,35402802,2.7232924615384615,2016,tt2057392,Eye in the Sky,Eye in the Sky,102.0,"Drama,Thriller,War",7.3,72301,sweet spot,False
904,76,2013-03-22,Admission,13000000,18007317,18733666,1.4410512307692307,2013,tt1814621,Admission,Admission,107.0,"Comedy,Drama,Romance",5.7,31849,sweet spot,False
905,77,2012-09-21,The Perks of Being a Wallflower,13000000,17742948,33069303,2.5437925384615383,2012,tt1659337,The Perks of Being a Wallflower,The Perks of Being a Wallflower,103.0,Drama,8.0,422671,sweet spot,False
906,80,2015-10-16,Room,13000000,14677674,36262783,2.789444846153846,2015,tt3170832,Room,Room,118.0,"Drama,Thriller",8.2,316791,over,False
907,81,2015-10-16,Woodlawn,13000000,14394097,14403703,1.1079771538461538,2015,tt4183692,Woodlawn,Woodlawn,123.0,"Drama,Sport",6.5,6070,over,False
908,86,2015-07-17,Bajrangi Bhaijaan,13000000,8178001,121778347,9.367565153846154,2015,tt3863552,Bajrangi Bhaijaan,Bajrangi Bhaijaan,163.0,"Action,Comedy,Drama",8.0,63747,over,False
909,99,2015-12-04,Youth,13000000,2703296,24001573,1.846274846153846,2015,tt2536448,Youth,Jeunesse,75.0,"Drama,Family",6.6,36,under,False
910,3,2015-07-24,The Vatican Tapes,13000000,1784763,14929184,1.1483987692307693,2015,tt1524575,The Vatican Tapes,The Vatican Tapes,91.0,"Horror,Thriller",5.0,14822,under,True
911,7,2011-07-29,Attack the Block,13000000,1024175,6459183,0.49686023076923075,2011,tt1478964,Attack the Block,Attack the Block,88.0,"Action,Comedy,Sci-Fi",6.7,93868,under,False
912,8,2015-08-14,Brothers,13000000,656688,17856688,1.3735913846153847,2015,tt1754838,Brothers,Veljekset,90.0,Drama,5.8,149,under,False
913,12,2012-03-30,Womb,13000000,0,0,0.0,2012,tt1216520,Womb,Womb,111.0,"Drama,Romance,Sci-Fi",6.4,12489,sweet spot,False
914,14,2013-03-15,The Call,12800000,51872378,69821476,5.4548028125,2013,tt1911644,The Call,The Call,94.0,"Crime,Drama,Horror",6.7,103780,sweet spot,True
915,16,2014-09-12,The Drop,12600000,10724389,19054534,1.5122646031746032,2014,tt1600196,The Drop,The Drop,106.0,"Crime,Drama",7.1,132161,sweet spot,False
916,37,2012-10-05,The Paperboy,12500000,677200,4027663,0.32221304,2012,tt1496422,The Paperboy,The Paperboy,107.0,"Crime,Drama,Mystery",5.8,33940,sweet spot,False
917,39,2012-05-04,A Little Bit of Heaven,12500000,10011,1100287,0.08802296,2012,tt1440161,A Little Bit of Heaven,A Little Bit of Heaven,106.0,"Comedy,Drama,Fantasy",6.3,26441,sweet spot,False
918,43,2014-06-06,The Fault in Our Stars,12000000,124872350,307166834,25.597236166666665,2014,tt2582846,The Fault in Our Stars,The Fault in Our Stars,126.0,"Drama,Romance",7.7,315135,over,False
919,45,2012-04-20,Think Like a Man,12000000,91547205,113373764,9.447813666666667,2012,tt1621045,Think Like a Man,Think Like a Man,122.0,"Comedy,Romance",6.6,41043,over,False
920,52,2012-02-24,Act of Valor,12000000,70012847,82497035,6.874752916666667,2012,tt1591479,Act of Valor,Act of Valor,110.0,"Action,Adventure,Drama",6.5,63787,sweet spot,False
921,55,2012-02-03,Chronicle,12000000,64575175,123681790,10.306815833333333,2012,tt1706593,Chronicle,Chronicle,84.0,"Drama,Sci-Fi,Thriller",7.1,229258,under,False
922,58,2012-03-02,Project X,12000000,54731865,103028188,8.585682333333333,2012,tt1636826,Project X,Project X,88.0,Comedy,6.7,177782,under,False
923,60,2016-11-25,Lion,12000000,51739495,149570720,12.464226666666667,2016,tt3741834,Lion,Lion,118.0,"Biography,Drama",8.1,181601,over,False
924,61,2018-05-04,Overboard,12000000,50316123,85369830,7.1141525,2018,tt1563742,Overboard,Overboard,112.0,"Comedy,Romance",5.9,25607,sweet spot,False
925,65,2013-11-22,Philomena,12000000,37709979,98963392,8.246949333333333,2013,tt2431286,Philomena,Philomena,98.0,"Biography,Comedy,Drama",7.6,88704,sweet spot,False
926,68,2015-07-24,Paper Towns,12000000,32000304,85450484,7.120873666666666,2015,tt3622592,Paper Towns,Paper Towns,109.0,"Comedy,Drama,Mystery",6.3,87742,sweet spot,False
927,77,2016-08-12,Hell or High Water,12000000,27007844,37584304,3.1320253333333334,2016,tt2582782,Hell or High Water,Hell or High Water,102.0,"Action,Crime,Drama",7.6,176469,sweet spot,False
928,79,2012-07-05,Katy Perry: Part of Me,12000000,25326071,32700439,2.7250365833333334,2012,tt2215719,Katy Perry: Part of Me,Katy Perry: Part of Me,93.0,"Documentary,Music",5.9,13034,under,False
929,80,2014-12-12,Top Five,12000000,25317379,26001741,2.16681175,2014,tt2784678,Top Five,Top Five,102.0,"Comedy,Romance",6.4,24744,sweet spot,False
930,84,2015-01-30,Project Almanac,12000000,22348241,32909437,2.7424530833333334,2015,tt2436386,Project Almanac,Project Almanac,106.0,"Drama,Mystery,Sci-Fi",6.4,71500,sweet spot,False
931,91,2013-11-15,Nebraska,12000000,17654912,24761360,2.0634466666666667,2013,tt1821549,Nebraska,Nebraska,115.0,"Adventure,Comedy,Drama",7.7,105304,sweet spot,False
932,94,2011-12-09,Young Adult,12000000,16311571,22750356,1.895863,2011,tt1625346,Young Adult,Young Adult,94.0,"Comedy,Drama",6.3,74071,sweet spot,False
933,95,2013-11-01,About Time,12000000,15323921,89309178,7.4424315,2013,tt2194499,About Time,About Time,123.0,"Comedy,Drama,Fantasy",7.8,263136,over,False
934,96,2018-12-14,If Beale Street Could Talk,12000000,14915773,19859167,1.6549305833333334,2018,tt7125860,If Beale Street Could Talk,If Beale Street Could Talk,119.0,"Drama,Romance",7.2,25512,over,False
935,97,2017-07-14,Wish Upon,12000000,14301505,23477345,1.9564454166666667,2017,tt5322012,Wish Upon,Wish Upon,90.0,"Drama,Fantasy,Horror",5.0,14962,under,True
936,4,2017-04-21,Unforgettable,12000000,11368012,16221211,1.3517675833333334,2017,tt1247436,Unforgettable,Unforgettable,88.0,Documentary,5.9,7,under,False
937,7,2017-10-13,Marshall,12000000,10051659,10116816,0.843068,2017,tt5301662,Marshall,Marshall,118.0,"Biography,Crime,Drama",7.2,14419,over,False
938,9,2012-09-14,Arbitrage,12000000,7919574,35830713,2.98589275,2012,tt1764183,Arbitrage,Arbitrage,107.0,"Drama,Thriller",6.6,46774,sweet spot,False
939,14,2012-06-01,For Greater Glory: The True Story of Cristiada,12000000,5669081,10026255,0.83552125,2012,tt1566501,For Greater Glory: The True Story of Cristiada,For Greater Glory: The True Story of Cristiada,145.0,"Drama,History,War",6.6,4202,over,False
940,29,2013-03-01,Stoker,12000000,1703125,12034913,1.0029094166666668,2013,tt1682180,Stoker,Stoker,99.0,"Drama,Thriller",6.8,97393,sweet spot,False
941,32,2011-03-11,Kill the Irishman,12000000,1188194,1188194,0.09901616666666667,2011,tt1416801,Kill the Irishman,Kill the Irishman,106.0,"Biography,Crime,Drama",7.1,41504,sweet spot,False
942,34,2012-04-20,Darling Companion,12000000,793352,1200346,0.10002883333333333,2012,tt1730687,Darling Companion,Darling Companion,103.0,"Comedy,Drama,Romance",5.1,3085,sweet spot,False
944,47,2011-08-19,5 Days of War,12000000,17479,87793,0.007316083333333333,2011,tt1486193,5 Days of War,5 Days of War,113.0,"Action,Drama,War",5.6,13089,sweet spot,False
945,48,2015-11-11,10 Days in a Madhouse,12000000,14616,14616,0.001218,2015,tt3453052,10 Days in a Madhouse,10 Days in a Madhouse,111.0,Drama,6.7,1114,sweet spot,False
946,54,2014-10-03,Drive Hard,12000000,0,0,0.0,2014,tt2968804,Drive Hard,Drive Hard,92.0,"Action,Comedy,Crime",4.4,3907,under,False
947,57,2016-09-23,The Dressmaker,11900000,2022115,24041617,2.020303949579832,2016,tt2910904,The Dressmaker,The Dressmaker,119.0,"Comedy,Drama",7.1,46833,over,False
948,60,2015-11-20,Carol,11800000,12711491,42843521,3.6308068644067797,2015,tt2402927,Carol,Carol,118.0,"Drama,Romance",7.2,100680,over,False
949,62,2016-01-22,Dirty Grandpa,11500000,35593113,105078449,9.137256434782609,2016,tt1860213,Dirty Grandpa,Dirty Grandpa,102.0,Comedy,5.9,101393,sweet spot,False
950,73,2014-08-22,If I Stay,11000000,50474843,78356170,7.1232881818181815,2014,tt1355630,If I Stay,If I Stay,107.0,"Drama,Fantasy,Music",6.8,107625,sweet spot,False
951,79,2015-11-04,Brooklyn,11000000,38322743,62076141,5.643285545454545,2015,tt2381111,Brooklyn,Brooklyn,117.0,"Drama,Romance",7.5,117021,over,False
952,81,2015-04-01,Woman in Gold,11000000,33307793,58586407,5.326037,2015,tt2404425,Woman in Gold,Woman in Gold,109.0,"Biography,Drama,History",7.3,48501,sweet spot,False
953,90,2013-01-11,Quartet,11000000,18388357,56178935,5.107175909090909,2013,tt1441951,Quartet,Quartet,94.0,"Comedy,Drama",6.8,17979,sweet spot,False
954,94,2013-12-06,Inside Llewyn Davis,11000000,13248209,32943247,2.9948406363636364,2013,tt2042568,Inside Llewyn Davis,Inside Llewyn Davis,104.0,"Drama,Music",7.5,123759,sweet spot,False
955,98,2013-05-10,Peeples,11000000,9177065,9307166,0.846106,2013,tt1699755,Peeples,Peeples,95.0,"Comedy,Romance",5.3,4452,sweet spot,False
957,11,2011-08-26,Brighton Rock,11000000,229653,229653,0.020877545454545454,2011,tt1233192,Brighton Rock,Brighton Rock,111.0,"Crime,Drama,Thriller",5.7,5784,sweet spot,False
958,14,2012-05-04,LOL,11000000,0,10431506,0.9483187272727273,2012,tt1592873,LOL,LOL,97.0,"Comedy,Drama,Romance",4.4,51424,sweet spot,False
959,15,2016-02-05,Misconduct,11000000,0,2352511,0.21386463636363637,2016,tt3658772,Misconduct,Misconduct,106.0,"Crime,Drama,Mystery",5.3,13550,sweet spot,False
960,16,2019-12-31,Eli,11000000,0,0,0.0,2019,tt4786638,Eli,Eli,154.0,Comedy,4.7,96,over,False
961,25,2013-12-06,The Last Days on Mars,10600000,24084,261364,0.02465698113207547,2013,tt1709143,The Last Days on Mars,The Last Days on Mars,98.0,"Adventure,Horror,Sci-Fi",5.5,33137,sweet spot,True
962,36,2018-10-19,Halloween,10000000,159342015,254900667,25.4900667,2018,tt1502407,Halloween,Halloween,106.0,"Horror,Thriller",6.6,88395,sweet spot,True
963,42,2016-07-01,The Purge: Election Year,10000000,79042440,118514727,11.8514727,2016,tt4094724,The Purge: Election Year,The Purge: Election Year,108.0,"Action,Horror,Sci-Fi",6.0,80254,sweet spot,True
964,43,2018-05-18,Book Club,10000000,68566296,91113683,9.1113683,2018,tt4727712,Book Club,Book Club,72.0,Documentary,6.6,9,under,False
965,45,2018-01-05,Insidious: The Last Key,10000000,67745330,167885588,16.7885588,2018,tt5726086,Insidious: The Last Key,Insidious: The Last Key,103.0,"Horror,Mystery,Thriller",5.7,42154,sweet spot,True
966,53,2017-11-03,Lady Bird,10000000,48958273,78610769,7.8610769,2017,tt4925292,Lady Bird,Lady Bird,94.0,"Comedy,Drama",7.4,177677,sweet spot,False
967,55,2012-05-04,The Best Exotic Marigold Hotel,10000000,46383639,134639780,13.463978,2012,tt1412386,The Best Exotic Marigold Hotel,The Best Exotic Marigold Hotel,124.0,"Comedy,Drama,Romance",7.3,85811,over,False
968,56,2018-06-08,Hereditary,10000000,44069456,70133905,7.0133905,2018,tt7784604,Hereditary,Hereditary,127.0,"Drama,Horror,Mystery",7.3,151571,over,True
969,61,2017-10-27,Jigsaw,10000000,38052832,102445196,10.2445196,2017,tt3348730,Jigsaw,Jigsaw,92.0,"Crime,Horror,Mystery",5.8,57184,under,True
970,68,2016-01-22,The Boy,10000000,35819556,68220952,6.8220952,2016,tt2443822,The Boy,The Boy,105.0,"Drama,Horror,Thriller",5.4,4251,sweet spot,True
971,73,2015-03-06,The Second Best Exotic Marigold Hotel,10000000,33078266,90384306,9.0384306,2015,tt2555736,The Second Best Exotic Marigold Hotel,The Second Best Exotic Marigold Hotel,122.0,"Comedy,Drama",6.6,28931,over,False
972,75,2017-04-28,How to Be a Latin Lover,10000000,32149404,62556228,6.2556228,2017,tt4795124,How to Be a Latin Lover,How to Be a Latin Lover,115.0,"Comedy,Drama",5.9,11747,sweet spot,False
973,80,2018-08-10,Slender Man,10000000,30564825,51723644,5.1723644,2018,tt5690360,Slender Man,Slender Man,93.0,"Horror,Mystery,Thriller",3.2,19650,under,True
974,85,2016-09-09,When the Bough Breaks,10000000,29747603,30768449,3.0768449,2016,tt1389139,When the Bough Breaks,When the Bough Breaks,107.0,"Crime,Drama,Horror",5.1,4729,sweet spot,True
975,91,2015-08-21,Sinister 2,10000000,27740955,54104225,5.4104225,2015,tt2752772,Sinister 2,Sinister 2,97.0,"Horror,Mystery,Thriller",5.3,41782,sweet spot,True
976,92,2016-01-08,The Forest,10000000,26594261,40749230,4.074923,2016,tt1488602,The Forest,The Forest,98.0,"Horror,Thriller",3.5,135,sweet spot,True
977,96,2012-08-17,Sparkle,10000000,24397469,24660323,2.4660323,2012,tt1876451,Sparkle,Sparkle,116.0,"Drama,Music",5.7,5643,over,False
978,97,2016-10-14,Kevin Hart: What Now?,10000000,23591043,23591043,2.3591043,2016,tt4669186,Kevin Hart: What Now?,Kevin Hart: What Now?,96.0,"Comedy,Documentary",5.9,8134,sweet spot,False
979,98,2013-04-26,Mud,10000000,21590086,31556959,3.1556959,2013,tt1935179,Mud,Mud,130.0,Drama,7.4,156786,over,False
980,100,2017-12-01,The Disaster Artist,10000000,21120616,28717667,2.8717667,2017,tt3521126,The Disaster Artist,The Disaster Artist,104.0,"Biography,Comedy,Drama",7.4,111737,sweet spot,False
