,Unnamed: 0,id,release_date,movie,production_budget,domestic_gross,worldwide_gross,return_on_investment,year,movie_id,primary_title,original_title,runtime_minutes,genres,averagerating,numvotes
293,955,56,2016-02-12,Deadpool,58000000,363070709,801025593,13.810786086206894,2016,tt1431045,Deadpool,Deadpool,108.0,"Action,Adventure,Comedy",8.0,820847
294,956,57,2014-12-25,American Sniper,58000000,350126372,547326372,9.436661586206895,2014,tt2179136,American Sniper,American Sniper,133.0,"Action,Biography,Drama",7.3,401915
295,957,58,2015-10-16,Goosebumps,58000000,80069458,158905324,2.739746965517241,2015,tt1051904,Goosebumps,Goosebumps,103.0,"Adventure,Comedy,Family",6.3,72858
296,962,63,2013-06-07,The Internship,58000000,44672764,93672764,1.6150476551724138,2013,tt2234155,The Internship,The Internship,119.0,Comedy,6.3,179817
297,965,66,2017-03-24,Life,58000000,30234022,100929666,1.7401666551724138,2017,tt1869538,Life,Life,75.0,Documentary,7.8,5
298,970,71,2012-06-15,That's My Boy,57500000,36931089,58085235,1.010178,2012,tt1232200,That's My Boy,That's My Boy,116.0,Comedy,5.6,83009
299,972,73,2012-02-17,Ghost Rider: Spirit of Vengeance,57000000,51774002,149217355,2.6178483333333333,2012,tt1071875,Ghost Rider: Spirit of Vengeance,Ghost Rider: Spirit of Vengeance,96.0,"Action,Fantasy,Thriller",4.3,103608
300,976,77,2014-12-25,Into the Woods,56200000,128002372,213116401,3.792106779359431,2014,tt2180411,Into the Woods,Into the Woods,125.0,"Adventure,Comedy,Drama",6.0,123577
301,983,84,2018-11-02,Bohemian Rhapsody,55000000,216303339,894985342,16.272460763636364,2018,tt1727824,Bohemian Rhapsody,Bohemian Rhapsody,134.0,"Biography,Drama,Music",8.0,345466
302,990,91,2017-02-10,Fifty Shades Darker,55000000,114434010,381398492,6.934518036363636,2017,tt4465564,Fifty Shades Darker,Fifty Shades Darker,118.0,"Drama,Romance",4.6,81706
303,991,92,2013-10-11,Captain Phillips,55000000,107136417,220648184,4.011785163636364,2013,tt1535109,Captain Phillips,Captain Phillips,134.0,"Biography,Drama,Thriller",7.8,387402
304,994,95,2017-11-10,Murder on the Orient Express,55000000,102826543,345922730,6.289504181818183,2017,tt3402236,Murder on the Orient Express,Murder on the Orient Express,114.0,"Crime,Drama,Mystery",6.5,178603
305,995,96,2014-09-26,The Equalizer,55000000,101530738,192903624,3.507338618181818,2014,tt0455944,The Equalizer,The Equalizer,132.0,"Action,Crime,Thriller",7.2,302302
306,996,97,2018-02-09,Fifty Shades Freed,55000000,100407760,371350619,6.7518294363636375,2018,tt4477536,Fifty Shades Freed,Fifty Shades Freed,105.0,"Drama,Romance,Thriller",4.5,43893
307,1004,5,2015-01-16,Paddington,55000000,76223578,258789097,4.70525630909091,2015,tt1109624,Paddington,Paddington,95.0,"Adventure,Comedy,Family",7.2,84679
308,1015,16,2013-11-01,Free Birds,55000000,55750480,110387072,2.0070376727272725,2013,tt1621039,Free Birds,Free Birds,91.0,"Adventure,Animation,Comedy",5.9,20934
309,1019,20,2014-03-21,Muppets Most Wanted,55000000,51178893,79312301,1.4420418363636365,2014,tt2281587,Muppets Most Wanted,Muppets Most Wanted,107.0,"Adventure,Comedy,Crime",6.4,29018
310,1021,22,2016-08-19,Kubo and the Two Strings,55000000,48023088,77548122,1.4099658545454543,2016,tt4302938,Kubo and the Two Strings,Kubo and the Two Strings,101.0,"Action,Adventure,Animation",7.8,105578
311,1026,27,2012-07-27,The Watch,55000000,34353000,67130045,1.220546272727273,2012,tt1298649,The Watch,The Watch,102.0,"Action,Comedy,Horror",5.7,115757
312,1032,33,2015-10-16,Crimson Peak,55000000,31090320,74966854,1.363033709090909,2015,tt2554274,Crimson Peak,Crimson Peak,119.0,"Drama,Fantasy,Horror",6.5,119287
313,1033,34,2012-04-27,The Pirates! Band of Misfits,55000000,31051126,136143605,2.4753382727272726,2012,tt1430626,The Pirates! Band of Misfits,The Pirates! In an Adventure with Scientists!,88.0,"Adventure,Animation,Comedy",6.7,41958
314,1058,59,2015-09-18,Black Mass,53000000,62575678,98837872,1.8648655094339623,2015,tt1355683,Black Mass,Black Mass,123.0,"Biography,Crime,Drama",6.9,155847
315,1065,66,2012-12-19,Zero Dark Thirty,52500000,95720716,134612435,2.564046380952381,2012,tt1790885,Zero Dark Thirty,Zero Dark Thirty,157.0,"Drama,Thriller",7.4,251072
316,1071,72,2011-08-05,The Change-Up,52000000,37243418,75997067,1.4614820576923078,2011,tt1488555,The Change-Up,The Change-Up,112.0,"Comedy,Fantasy",6.3,155374
317,1078,79,2018-08-17,Alpha,51000000,35851379,99624873,1.953428882352941,2018,tt2121250,Alpha,Alpha,116.0,Crime,5.5,102
318,1080,81,2011-03-04,The Adjustment Bureau,50200000,62495645,126931325,2.528512450199204,2011,tt1385826,The Adjustment Bureau,The Adjustment Bureau,106.0,"Romance,Sci-Fi,Thriller",7.1,227616
319,1083,84,2012-06-29,Ted,50000000,218665740,556016627,11.12033254,2012,tt1637725,Ted,Ted,106.0,"Comedy,Fantasy",6.9,538367
320,1084,85,2014-06-13,22 Jump Street,50000000,191719337,331333876,6.62667752,2014,tt2294449,22 Jump Street,22 Jump Street,112.0,"Action,Comedy,Crime",7.0,319504
321,1090,91,2016-06-17,Central Intelligence,50000000,127440871,217194805,4.343896099999999,2016,tt1489889,Central Intelligence,Central Intelligence,107.0,"Action,Comedy,Crime",6.3,138872
322,1091,92,2013-12-18,Anchorman 2: The Legend Continues,50000000,127352707,172185754,3.44371508,2013,tt1229340,Anchorman 2: The Legend Continues,Anchorman 2: The Legend Continues,119.0,Comedy,6.3,156116
323,1092,93,2011-06-10,Super 8,50000000,127004179,257972745,5.159454900000001,2011,tt1650062,Super 8,Super 8,112.0,"Mystery,Sci-Fi,Thriller",7.0,320575
324,1095,96,2018-11-21,Creed II,50000000,115715889,213591522,4.27183044,2018,tt6343314,Creed II,Creed II,130.0,"Drama,Sport",7.2,72503
325,1096,97,2018-02-09,Peter Rabbit,50000000,115234093,347136477,6.94272954,2018,tt5117670,Peter Rabbit,Peter Rabbit,95.0,"Adventure,Animation,Comedy",6.6,27908
326,1099,100,2018-12-14,The Mule,50000000,103804407,170857676,3.41715352,2018,tt0804509,The Mule,La mula,100.0,"Comedy,Drama",6.2,653
327,1101,2,2014-02-28,Non-Stop,50000000,91742160,222383055,4.4476610999999995,2014,tt2024469,Non-Stop,Non-Stop,106.0,"Action,Mystery,Thriller",7.0,234717
328,1106,7,2017-07-28,The Emoji Movie,50000000,86089513,216562312,4.33124624,2017,tt4877122,The Emoji Movie,The Emoji Movie,86.0,"Adventure,Animation,Comedy",3.2,47294
329,1108,9,2017-12-22,The Post,50000000,81903458,179748880,3.5949776,2017,tt6294822,The Post,The Post,116.0,"Biography,Drama,History",7.2,108017
330,1113,14,2011-12-23,We Bought a Zoo,50000000,75624550,118729073,2.37458146,2011,tt1389137,We Bought a Zoo,We Bought a Zoo,124.0,"Comedy,Drama,Family",7.1,126849
331,1114,15,2011-09-23,Moneyball,50000000,75605492,111300835,2.2260167,2011,tt1210166,Moneyball,Moneyball,133.0,"Biography,Drama,Sport",7.6,326657
332,1125,26,2012-04-06,American Reunion,50000000,56758835,236799211,4.73598422,2012,tt1605630,American Reunion,American Reunion,113.0,Comedy,6.7,192250
333,1126,27,2013-01-25,Hansel & Gretel: Witch Hunters,50000000,55703475,214949716,4.29899432,2013,tt1428538,Hansel & Gretel: Witch Hunters,Hansel & Gretel: Witch Hunters,88.0,"Action,Fantasy,Horror",6.1,183387
334,1131,32,2017-09-29,American Made,50000000,51342000,135569212,2.71138424,2017,tt3532216,American Made,American Made,115.0,"Action,Biography,Comedy",7.2,131043
335,1134,35,2014-10-17,The Book of Life,50000000,50151543,97651543,1.95303086,2014,tt2262227,The Book of Life,The Book of Life,95.0,"Adventure,Animation,Comedy",7.3,59486
336,1139,40,2014-08-08,Into the Storm,50000000,47602194,150429371,3.00858742,2014,tt2106361,Into the Storm,Into the Storm,89.0,"Action,Adventure,Drama",5.8,60894
337,1140,41,2014-10-10,The Judge,50000000,47119388,76119388,1.52238776,2014,tt1872194,The Judge,The Judge,141.0,"Crime,Drama",7.4,162952
338,1144,45,2016-08-19,War Dogs,50000000,43034523,86234503,1.72469006,2016,tt2005151,War Dogs,War Dogs,114.0,"Comedy,Crime,Drama",7.1,154029
339,1155,56,2016-05-20,The Nice Guys,50000000,36261763,59596747,1.19193494,2016,tt3799694,The Nice Guys,The Nice Guys,116.0,"Action,Comedy,Crime",7.4,240337
340,1163,64,2016-02-12,Zoolander 2,50000000,28848693,55348693,1.10697386,2016,tt1608290,Zoolander 2,Zoolander 2,101.0,Comedy,4.7,59914
341,1167,68,2013-03-29,The Host,50000000,26623701,64477051,1.28954102,2013,tt1517260,The Host,The Host,125.0,"Action,Adventure,Drama",5.9,105633
342,1169,70,2015-03-13,Run All Night,50000000,26461644,66961644,1.33923288,2015,tt2199571,Run All Night,Run All Night,114.0,"Action,Drama,Thriller",6.6,94131
343,1184,85,2013-02-14,Beautiful Creatures,50000000,19452138,60282876,1.20565752,2013,tt1559547,Beautiful Creatures,Beautiful Creatures,124.0,"Drama,Fantasy,Romance",6.2,79764
344,1210,11,2015-03-06,Chappie,49000000,31569268,105002056,2.142899102040816,2015,tt1823672,Chappie,Chappie,120.0,"Action,Crime,Drama",6.8,213733
345,1212,13,2012-11-16,Anna Karenina,49000000,12816367,71004627,1.4490740204081634,2012,tt1781769,Anna Karenina,Anna Karenina,129.0,"Drama,Romance",6.6,84668
346,1217,18,2015-01-09,Taken 3,48000000,89256424,327656424,6.826175500000001,2015,tt2446042,Taken 3,Taken 3,108.0,"Action,Thriller",6.0,165072
347,1219,20,2018-11-16,Instant Family,48000000,67363237,119736188,2.4945039166666665,2018,tt7401588,Instant Family,Instant Family,118.0,"Comedy,Drama",7.4,46728
348,1233,34,2016-11-11,Arrival,47000000,100546139,203127894,4.321870085106384,2016,tt2543164,Arrival,Arrival,116.0,"Drama,Mystery,Sci-Fi",7.9,515483
349,1247,48,2013-09-20,Prisoners,46000000,61002302,113402302,2.465267434782609,2013,tt1392214,Prisoners,Prisoners,153.0,"Crime,Drama,Mystery",8.1,526273
350,1253,54,2012-10-05,Taken 2,45000000,139854287,377807404,8.395720088888886,2012,tt1397280,Taken 2,Taken 2,92.0,"Action,Thriller",6.3,273106
351,1257,58,2017-12-22,Pitch Perfect 3,45000000,104897530,185736412,4.127475822222221,2017,tt4765284,Pitch Perfect 3,Pitch Perfect 3,93.0,"Comedy,Music",5.8,45127
352,1263,64,2011-11-23,The Muppets,45000000,88625922,160971922,3.5771538222222223,2011,tt1204342,The Muppets,The Muppets,103.0,"Adventure,Comedy,Family",7.1,82752
353,1267,68,2016-10-07,The Girl on the Train,45000000,75395035,174278214,3.8728491999999997,2016,tt2387589,The Girl on the Train,The Girl on the Train,80.0,Thriller,4.4,819
354,1280,81,2016-12-09,Office Christmas Party,45000000,54767494,91323299,2.0294066444444443,2016,tt1711525,Office Christmas Party,Office Christmas Party,105.0,Comedy,5.8,59253
355,1287,88,2012-07-06,Savages,45000000,47323100,82513490,1.8336331111111108,2012,tt1615065,Savages,Savages,131.0,"Crime,Drama,Thriller",6.5,115793
356,1289,90,2014-05-23,Blended,45000000,46290741,127990741,2.844238688888889,2014,tt1086772,Blended,Blended,117.0,"Comedy,Romance",6.5,106491
357,1290,91,2017-06-16,All Eyez on Me,45000000,44922302,54876855,1.2194856666666667,2017,tt1666185,All Eyez on Me,All Eyez on Me,139.0,"Biography,Drama,Music",5.8,18541
358,1318,19,2011-10-21,Johnny English Reborn,45000000,8406711,164640401,3.6586755777777777,2011,tt1634122,Johnny English Reborn,Johnny English Reborn,101.0,"Action,Adventure,Comedy",6.3,110824
359,1326,27,2012-10-12,Argo,44500000,136025503,227140757,5.104286674157303,2012,tt1024648,Argo,Argo,120.0,"Biography,Drama,Thriller",7.7,534683
360,1334,35,2013-06-28,The Heat,43000000,159581587,229727774,5.342506372093023,2013,tt2404463,The Heat,The Heat,117.0,"Action,Comedy,Crime",6.6,153501
361,1340,41,2017-01-06,A Monster Calls,43000000,3740823,46414530,1.0794076744186047,2017,tt3416532,A Monster Calls,A Monster Calls,108.0,"Animation,Drama,Fantasy",7.5,70416
362,1341,42,2011-01-28,The Mechanic,42500000,29121498,76347393,1.7964092470588235,2011,tt0472399,The Mechanic,The Mechanic,93.0,"Action,Crime,Thriller",6.6,141254
363,1343,44,2012-03-16,21 Jump Street,42000000,138447667,202812429,4.828867357142856,2012,tt1232829,21 Jump Street,21 Jump Street,109.0,"Action,Comedy,Crime",7.2,477771
364,1350,51,2017-05-12,Snatched,42000000,45852178,57852177,1.3774327857142856,2017,tt1245534,Snatched,Snatched,81.0,Comedy,5.5,61
365,1351,52,2012-10-12,Here Comes the Boom,42000000,45290318,73239258,1.7437918571428572,2012,tt1648179,Here Comes the Boom,Here Comes the Boom,105.0,"Action,Comedy,Sport",6.4,81761
366,1354,55,2011-03-11,Red Riding Hood,42000000,37662162,91678442,2.1828200476190482,2011,tt1486185,Red Riding Hood,Red Riding Hood,100.0,"Fantasy,Horror,Mystery",5.5,102369
367,1363,64,2012-01-27,Man on a Ledge,42000000,18620000,49621440,1.1814628571428571,2012,tt1568338,Man on a Ledge,Man on a Ledge,102.0,"Action,Adventure,Crime",6.6,137507
368,1370,71,2019-05-31,Rocketman,41000000,57342725,108642725,2.64982256097561,2019,tt2066051,Rocketman,Rocketman,121.0,"Biography,Drama,Music",7.7,24266
369,1377,78,2015-02-13,Fifty Shades of Grey,40000000,166167230,570998101,14.274952525,2015,tt2322441,Fifty Shades of Grey,Fifty Shades of Grey,125.0,"Drama,Romance,Thriller",4.1,279126
370,1379,80,2013-12-13,American Hustle,40000000,150117807,257878294,6.44695735,2013,tt1800241,American Hustle,American Hustle,138.0,"Crime,Drama",7.2,418221
371,1382,83,2014-07-25,Lucy,40000000,126573960,457507776,11.4376944,2014,tt2872732,Lucy,Lucy,89.0,"Action,Sci-Fi,Thriller",6.4,403194
372,1383,84,2013-12-25,Lone Survivor,40000000,125095601,149804632,3.7451157999999998,2013,tt1091191,Lone Survivor,Lone Survivor,121.0,"Action,Biography,Drama",7.5,246641
373,1394,95,2016-01-15,Ride Along 2,40000000,90862685,124827316,3.1206829,2016,tt2869728,Ride Along 2,Ride Along 2,102.0,"Action,Comedy,Crime",5.9,48688
374,1396,97,2015-03-27,Get Hard,40000000,90411453,106511453,2.662786325,2015,tt2561572,Get Hard,Get Hard,100.0,"Comedy,Crime",6.0,111187
375,1399,100,2016-10-14,The Accountant,40000000,86260045,152962083,3.824052075,2016,tt2140479,The Accountant,The Accountant,128.0,"Action,Crime,Drama",7.3,233022
376,1400,1,2014-11-14,Dumb and Dumber To,40000000,86208010,156553592,3.9138398000000003,2014,tt2096672,Dumb and Dumber To,Dumb and Dumber To,109.0,"Adventure,Comedy",5.6,118646
377,1401,2,2014-04-25,The Other Woman,40000000,83911193,195111193,4.877779825,2014,tt2203939,The Other Woman,The Other Woman,109.0,"Comedy,Romance",6.0,122889
378,1405,6,2015-09-25,The Intern,40000000,75764672,197115710,4.92789275,2015,tt1636456,The Intern,El pasante,65.0,,5.5,22
379,1409,10,2015-10-16,Bridge of Spies,40000000,72313754,162498338,4.06245845,2015,tt3682448,Bridge of Spies,Bridge of Spies,142.0,"Drama,History,Thriller",7.6,263004
380,1416,17,2016-11-04,Hacksaw Ridge,40000000,67209615,168904682,4.22261705,2016,tt2119532,Hacksaw Ridge,Hacksaw Ridge,139.0,"Biography,Drama,History",8.1,366904
381,1420,21,2011-02-18,Unknown,40000000,63686397,136123083,3.403077075,2011,tt1401152,Unknown,Unknown,113.0,"Action,Mystery,Thriller",6.9,235167
382,1424,25,2011-03-18,The Lincoln Lawyer,40000000,58009200,87145086,2.17862715,2011,tt1189340,The Lincoln Lawyer,The Lincoln Lawyer,118.0,"Crime,Drama,Thriller",7.3,196109
383,1430,31,2014-11-26,Horrible Bosses 2,40000000,54445357,105945357,2.648633925,2014,tt2170439,Horrible Bosses 2,Horrible Bosses 2,108.0,"Comedy,Crime",6.3,144442
384,1435,36,2012-08-15,The Odd Life of Timothy Green,40000000,51853450,55249159,1.381228975,2012,tt1462769,The Odd Life of Timothy Green,The Odd Life of Timothy Green,105.0,"Comedy,Drama,Family",6.6,42770
385,1442,43,2014-06-20,Jersey Boys,40000000,47047013,65282732,1.6320683,2014,tt1742044,Jersey Boys,Jersey Boys,134.0,"Biography,Drama,Music",6.8,30410
386,1448,49,2011-08-12,Final Destination 5,40000000,42587643,155011165,3.875279125,2011,tt1622979,Final Destination 5,Final Destination 5,92.0,Horror,5.9,98061
387,1449,50,2018-11-16,Widows,40000000,42402632,73866088,1.8466522,2018,tt1785670,Widows,Viudas,100.0,"Comedy,Drama",6.3,484
388,1453,54,2014-07-18,Sex Tape,40000000,38543473,126069509,3.151737725,2014,tt1956620,Sex Tape,Sex Tape,94.0,"Comedy,Romance",5.1,100520
389,1454,55,2011-04-15,Scream 4,40000000,38180928,95989590,2.39973975,2011,tt1262416,Scream 4,Scream 4,111.0,"Horror,Mystery",6.2,118779
390,1457,58,2011-03-18,Paul,40000000,37412945,101162106,2.52905265,2011,tt1092026,Paul,Paul,104.0,"Adventure,Comedy,Sci-Fi",7.0,220567
391,1458,59,2012-12-19,The Guilt Trip,40000000,37134215,41294674,1.03236685,2012,tt1694020,The Guilt Trip,The Guilt Trip,95.0,"Comedy,Drama",5.8,33702
392,1459,60,2011-08-26,Colombiana,40000000,36665854,72295262,1.80738155,2011,tt1657507,Colombiana,Colombiana,108.0,"Action,Drama,Thriller",6.4,87659
393,1461,62,2018-01-12,The Commuter,40000000,36343858,101985431,2.549635775,2018,tt1590193,The Commuter,The Commuter,105.0,"Action,Mystery,Thriller",6.3,83114
394,1466,67,2011-04-08,Arthur,40000000,33035397,47787943,1.194698575,2011,tt1334512,Arthur,Arthur,110.0,"Comedy,Romance",5.7,49013
395,1468,69,2016-12-21,Patriots Day,40000000,31886361,52837989,1.320949725,2016,tt4572514,Patriots Day,Patriots Day,133.0,"Action,Crime,Drama",7.4,76204
396,1474,75,2019-05-03,Long Shot,40000000,30202860,43711031,1.092775775,2019,tt2139881,Long Shot,Long Shot,125.0,"Comedy,Romance",7.2,12814
397,1476,77,2013-12-25,Grudge Match,40000000,29807260,69807260,1.7451815,2013,tt1661382,Grudge Match,Grudge Match,113.0,"Comedy,Drama,Sport",6.4,54080
398,1480,81,2017-08-11,The Nut Job 2: Nutty by Nature,40000000,28370522,57438389,1.435959725,2017,tt3486626,The Nut Job 2: Nutty by Nature,The Nut Job 2: Nutty by Nature,91.0,"Adventure,Animation,Comedy",5.5,4820
399,1483,84,2017-01-27,Resident Evil: The Final Chapter,40000000,26844692,314101190,7.85252975,2017,tt2592614,Resident Evil: The Final Chapter,Resident Evil: The Final Chapter,107.0,"Action,Horror,Sci-Fi",5.6,74979
400,1488,89,2011-01-07,Season of the Witch,40000000,24827228,91126600,2.278165,2011,tt0479997,Season of the Witch,Season of the Witch,95.0,"Action,Adventure,Fantasy",5.4,85777
401,1493,94,2016-08-26,Mechanic: Resurrection,40000000,21218403,109738840,2.743471,2016,tt3522806,Mechanic: Resurrection,Mechanic: Resurrection,98.0,"Action,Adventure,Thriller",5.7,67275
402,1499,100,2012-12-21,The Impossible,40000000,19019882,169590606,4.23976515,2012,tt1649419,The Impossible,Lo imposible,114.0,"Drama,History,Thriller",7.6,177762
403,1526,27,2014-06-27,Snowpiercer,40000000,4563029,88069880,2.201747,2014,tt1706620,Snowpiercer,Snowpiercer,126.0,"Action,Drama,Sci-Fi",7.1,239264
404,1547,48,2012-10-05,Frankenweenie,39000000,35287788,81150788,2.080789435897436,2012,tt1142977,Frankenweenie,Frankenweenie,87.0,"Animation,Comedy,Family",7.0,89489
405,1558,59,2017-06-02,Captain Underpants: The First Epic Movie,38000000,73921000,126577874,3.3309966842105263,2017,tt2091256,Captain Underpants: The First Epic Movie,Captain Underpants: The First Epic Movie,89.0,"Action,Animation,Comedy",6.2,21903
406,1559,60,2015-04-17,Paul Blart: Mall Cop 2,38000000,71091594,107650646,2.8329117368421053,2015,tt3450650,Paul Blart: Mall Cop 2,Paul Blart: Mall Cop 2,94.0,"Action,Comedy,Crime",4.4,30828
407,1561,62,2016-12-23,Why Him?,38000000,60323786,117425156,3.0901356842105265,2016,tt4501244,Why Him?,Why Him?,111.0,Comedy,6.2,89628
408,1562,63,2011-04-22,Water for Elephants,38000000,58709717,116809717,3.073939921052632,2011,tt1067583,Water for Elephants,Water for Elephants,120.0,"Drama,Romance",6.9,105812
409,1565,66,2013-09-06,Riddick,38000000,42025135,94763758,2.4937831052631583,2013,tt1411250,Riddick,Riddick,119.0,"Action,Adventure,Sci-Fi",6.4,144821
410,1568,69,2016-01-22,The 5th Wave,38000000,34912982,111336398,2.929905210526316,2016,tt2304933,The 5th Wave,The 5th Wave,112.0,"Action,Adventure,Drama",5.2,90788
411,1570,71,2013-09-20,Rush,38000000,26947624,98230839,2.585022078947369,2013,tt1979320,Rush,Rush,123.0,"Action,Biography,Drama",8.1,393437
412,1584,85,2019-01-11,The Upside,37500000,108235497,119024536,3.1739876266666665,2019,tt1987680,The Upside,The Upside,126.0,"Comedy,Drama",6.7,24169
413,1585,86,2012-05-18,What to Expect When You're Expecting,37500000,41152203,88473016,2.3592804266666665,2012,tt1586265,What to Expect When You're Expecting,What to Expect When You're Expecting,110.0,"Comedy,Drama,Romance",5.7,65890
414,1586,87,2012-09-14,The Master,37500000,16247159,50647416,1.35059776,2012,tt1560747,The Master,The Master,138.0,Drama,7.1,131365
415,1589,90,2013-08-07,We're the Millers,37000000,150394119,267816276,7.23827772972973,2013,tt1723121,We're the Millers,We're the Millers,110.0,"Comedy,Crime",7.0,371759
416,1590,91,2015-11-25,Creed,37000000,109767581,173567581,4.691015702702702,2015,tt1632705,Creed,Creed,77.0,Horror,6.6,12
417,1592,93,2011-09-23,Dolphin Tale,37000000,72286779,96068724,2.596452,2011,tt1564349,Dolphin Tale,Dolphin Tale,113.0,"Drama,Family",6.9,20746
418,1593,94,2018-02-23,Game Night,37000000,69179066,117378084,3.1723806486486485,2018,tt2704998,Game Night,Game Night,100.0,"Action,Comedy,Crime",7.0,163279
419,1599,100,2011-01-28,The Rite,37000000,33047633,97143987,2.625513162162162,2011,tt1161864,The Rite,The Rite,114.0,"Drama,Horror,Mystery",6.0,85604
420,1604,5,2018-10-05,A Star is Born,36000000,215288866,433449571,12.040265861111115,2018,tt1776364,A Star is Born,Zvezda je rodena,75.0,"Documentary,Music",5.1,15
421,1611,12,2014-09-12,Dolphin Tale 2,36000000,42024533,57824533,1.6062370277777778,2014,tt2978462,Dolphin Tale 2,Dolphin Tale 2,107.0,"Drama,Family",6.4,7579
422,1612,13,2016-12-16,Collateral Beauty,36000000,31016021,85309093,2.3696970277777782,2016,tt4682786,Collateral Beauty,Collateral Beauty,97.0,"Drama,Romance",6.8,78764
423,1623,24,2017-09-08,It,35000000,327481748,697457969,19.927370542857144,2017,tt1396484,It,It,135.0,"Horror,Thriller",7.4,359123
424,1631,32,2013-02-08,Identity Thief,35000000,134506920,175361578,5.010330799999999,2013,tt2024432,Identity Thief,Identity Thief,111.0,"Adventure,Comedy,Crime",5.7,115624
425,1633,34,2011-07-08,Horrible Bosses,35000000,117538559,212417601,6.0690743142857135,2011,tt1499658,Horrible Bosses,Horrible Bosses,98.0,"Comedy,Crime",6.9,398695
426,1635,36,2015-07-17,Trainwreck,35000000,110212700,141123897,4.032111342857143,2015,tt3152624,Trainwreck,Trainwreck,125.0,"Comedy,Drama,Romance",6.2,121860
427,1636,37,2013-12-13,Saving Mr. Banks,35000000,83299761,114962525,3.284643571428572,2013,tt2140373,Saving Mr. Banks,Saving Mr. Banks,125.0,"Biography,Comedy,Drama",7.5,140678
428,1654,55,2011-07-22,Friends with Benefits,35000000,55802754,146595891,4.188454028571429,2011,tt1632708,Friends with Benefits,Friends with Benefits,109.0,"Comedy,Romance",6.6,317338
429,1655,56,2016-05-20,Neighbors 2: Sorority Rising,35000000,55340730,108757621,3.1073606,2016,tt4438848,Neighbors 2: Sorority Rising,Neighbors 2: Sorority Rising,92.0,Comedy,5.7,102793
430,1658,59,2018-06-29,Sicario: Day of the Soldado,35000000,50065850,75885196,2.1681484571428573,2018,tt5052474,Sicario: Day of the Soldado,Sicario: Day of the Soldado,122.0,"Action,Crime,Drama",7.1,95650
431,1661,62,2015-05-22,Poltergeist,35000000,47425125,95713069,2.7346591142857144,2015,tt1029360,Poltergeist,Poltergeist,93.0,"Horror,Thriller",4.9,51538
432,1662,63,2018-10-12,Goosebumps 2: Haunted Halloween,35000000,46697321,93291478,2.6654708,2018,tt5664636,Goosebumps 2: Haunted Halloween,Goosebumps 2: Haunted Halloween,90.0,"Adventure,Comedy,Family",5.6,11459
433,1663,64,2018-01-19,12 Strong,35000000,45819713,71118378,2.031953657142857,2018,tt1413492,12 Strong,12 Strong,130.0,"Action,Drama,History",6.6,50155
434,1671,72,2011-05-06,Something Borrowed,35000000,39046489,65084116,1.8595461714285717,2011,tt0491152,Something Borrowed,Something Borrowed,112.0,"Comedy,Drama,Romance",5.9,54314
435,1673,74,2011-10-28,In Time,35000000,37553932,165103952,4.717255771428571,2011,tt1637688,In Time,In Time,109.0,"Action,Crime,Drama",6.7,346077
436,1675,76,2011-11-09,J. Edgar,35000000,37306030,84606030,2.417315142857143,2011,tt1616195,J. Edgar,J. Edgar,137.0,"Biography,Crime,Drama",6.6,115925
437,1677,78,2018-08-17,Mile 22,35000000,36108758,66295121,1.8941463142857144,2018,tt4560436,Mile 22,Mile 22,94.0,"Action,Adventure,Thriller",6.1,47862
438,1678,79,2015-05-08,Hot Pursuit,35000000,34580201,45671512,1.3049003428571428,2015,tt2967224,Hot Pursuit,Hot Pursuit,87.0,"Action,Comedy,Crime",5.1,44723
439,1679,80,2015-12-25,Concussion,35000000,34531832,50363790,1.4389654285714286,2015,tt2296697,Concussion,Concussion,96.0,Drama,5.7,3813
440,1680,81,2017-10-13,The Foreigner,35000000,34393507,140783360,4.022381714285714,2017,tt1615160,The Foreigner,The Foreigner,113.0,"Action,Thriller",7.0,81288
441,1688,89,2018-06-01,Adrift,35000000,31445011,57897191,1.654205457142857,2018,tt2408090,Adrift,A la deriva,65.0,Drama,6.0,6
442,1690,91,2017-01-06,Underworld: Blood Wars,35000000,30353973,81209222,2.3202634857142863,2017,tt3717252,Underworld: Blood Wars,Underworld: Blood Wars,91.0,"Action,Adventure,Fantasy",5.8,62942
443,1695,96,2011-09-23,Abduction,35000000,28087155,86648359,2.4756674,2011,tt1600195,Abduction,Abduction,106.0,"Action,Mystery,Thriller",5.1,72552
444,1699,100,2012-10-19,Alex Cross,35000000,25888412,35426759,1.0121931142857143,2012,tt1712170,Alex Cross,Alex Cross,101.0,"Action,Crime,Mystery",5.1,30951
445,1707,8,2015-08-21,Hitman: Agent 47,35000000,22467450,82182803,2.3480800857142863,2015,tt2679042,Hitman: Agent 47,Hitman: Agent 47,96.0,"Action,Adventure,Crime",5.7,80510
446,1717,18,2013-01-25,Parker,35000000,17616641,48543388,1.386953942857143,2013,tt1904996,Parker,Parker,118.0,"Action,Crime,Thriller",6.2,105529
447,1723,24,2011-05-27,The Tree of Life,35000000,13305665,61721826,1.7634807428571428,2011,tt0478304,The Tree of Life,The Tree of Life,139.0,"Drama,Fantasy",6.8,156266
448,1732,33,2015-09-30,The Walk,35000000,10161183,61492104,1.756917257142857,2015,tt2159988,The Walk,The Walk,89.0,"Crime,Thriller",6.8,126
